run_dir,run_label,model,split_mode,max_prompts,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,policy,split,prompts,steps,avg_kl,p95_kl,max_kl,top1_mismatch_rate,avg_retained_ratio,avg_kept_tokens,avg_full_tokens,avg_replay_s_per_step,risk_positive_rate,risk_brier,risk_ece_10,risk_roc_auc,uckv_fallback_steps,uckv_min_safe_steps
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_512,calibration,24,576,0.1278605964215348,0.0883462373167276,5.541778087615967,0.0277777777777777,0.8421897213032995,516.0,621.9583333333334,0.1532748558298698,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_budget,calibration,24,576,0.1278605964215348,0.0883462373167276,5.541778087615967,0.0277777777777777,0.8421897213032995,516.0,621.9583333333334,0.1818828993749927,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,147.0,429.0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_entropy_adaptive,calibration,24,576,2.100228853809628,7.866524338722229,15.613093376159668,0.3993055555555556,0.0265622426265117,16.23784722222222,621.9583333333334,0.149428954359381,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,window_16,calibration,24,576,7.2258643620651934,19.825799465179443,29.125282287597656,0.8368055555555556,0.026114409962893,16.0,621.9583333333334,0.1509455138142041,0.3333333333333333,0.2308968746762313,0.154622815650518,0.6535695393880209,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,full,evaluation,24,576,0.0,0.0,0.0,0.0,1.0,1143.4583333333333,1143.4583333333333,0.2010102940538129,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_128,evaluation,24,576,0.4906802318516308,3.336952328681946,6.637506008148193,0.1319444444444444,0.11749109947112,132.0,1143.4583333333333,0.1748899464687573,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_256,evaluation,24,576,0.4811697704088467,3.264581561088562,6.936087608337402,0.125,0.2314218625946304,260.0,1143.4583333333333,0.17596735568404,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_384,evaluation,24,576,0.4743989294636643,3.319386959075928,6.9342451095581055,0.1197916666666666,0.3453526257181408,388.0,1143.4583333333333,0.1752292677968828,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_512,evaluation,24,576,0.3425317203808881,2.766676366329193,6.529756546020508,0.0902777777777777,0.4592833888416512,516.0,1143.4583333333333,0.1793941521319197,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_budget,evaluation,24,576,0.3425317203808881,2.766676366329193,6.529756546020508,0.0902777777777777,0.4592833888416512,516.0,1143.4583333333333,0.16038700484896,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,230.0,346.0
