run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,context_words,prompts,answer_contains,avg_kept_tokens,fallback_steps
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,calibration,uckv_budget,768,18,0.8888888888888888,993.2222222222222,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,calibration,uckv_budget,1024,18,0.6111111111111112,1045.6921296296296,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,evaluation,uckv_budget,768,18,1.0,995.8888888888889,0
outputs/experiments/20260710_192315_580298_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol045,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.45,evaluation,uckv_budget,1024,18,0.6111111111111112,1047.826388888889,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,calibration,uckv_budget,768,18,0.8888888888888888,993.2222222222222,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,calibration,uckv_budget,1024,18,0.6111111111111112,1043.8333333333333,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,768,18,1.0,995.8657407407406,0
outputs/experiments/20260710_192715_608332_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,1024,18,0.6111111111111112,1045.4398148148148,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,full,768,12,0.9166666666666666,996.5833333333334,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,full,1024,12,0.9166666666666666,1296.0,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1024,768,12,0.9166666666666666,996.5833333333334,0
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,calibration,sink4_window_1024,1024,12,0.5833333333333334,1028.0,0
