run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,simulated_tolerance,split,steps,avg_kl,top1_mismatch_rate,avg_retained_ratio,avg_kept_tokens,fallback_steps,avg_selected_window
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.3,evaluation,576,0.00010914874909100913,0.0,0.996943771495127,1140.390625,0,1184.888888888889
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.35,calibration,576,0.00024605529543711814,0.0,0.9924042844469478,1136.328125,0,1161.3333333333333
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.35,evaluation,576,0.00016426556933026482,0.0,0.9949362298577387,1137.748263888889,0,1174.6666666666667
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.4,calibration,576,0.0735656621179738,0.017361111111111112,0.9280928973213286,1052.9878472222222,0,1075.111111111111
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.4,evaluation,576,0.041676873695190214,0.012152777777777778,0.9382704055223601,1064.4149305555557,0,1098.6666666666667
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.45,calibration,576,0.08782325942710996,0.020833333333333332,0.9195311361039047,1041.9305555555557,0,1062.6666666666667
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.45,evaluation,576,0.04186020993360995,0.012152777777777778,0.9332977589535842,1057.9756944444443,0,1088.888888888889
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.5,calibration,576,0.09662221072795968,0.022569444444444444,0.9113341498246561,1031.296875,0,1051.111111111111
outputs/experiments/20260710_193133_753506_longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed73_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.5,evaluation,576,0.06365216245499154,0.015625,0.9247115737337219,1046.8350694444443,0,1076.0
outputs/experiments/20260710_201454_544812_longmatch_smollm2_chat_retrieval48_seed79_confirm_thr01_besttol_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval48_seed79_confirm_thr01_besttol_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,0.05,calibration,576,0.0,0.0,1.0,1142.5833333333333,0,1253.7777777777778
