run_dir,run_label,ablation,model,max_prompts,max_new_tokens,uckv2_lambda,uckv2_beta,uckv2_evict_every,uckv2_min_recent,uckv2_recent_fraction,split,policy,task_type,prompts,answer_contains,avg_kept_tokens,fallback_steps,abstain_steps,avg_prefill_s,avg_decode_s,decode_tokens_per_s,peak_cache_bytes,avg_cache_bytes,cuda_peak_delta_bytes,avg_selector_elapsed_s,avg_selector_decode_fraction,avg_eviction_count,avg_entropy_gate,budget
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,calibration,uckv2_fixed_256,kv_retrieval,12,0.3333333333333333,262.5625,0,0,7.577354975828105,4.561668336917744,5.128804893146086,114370560,12098880.0,0,0.6218072567280615,0.1027623570796249,2.0,0.3161683584950238,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,evaluation,full,kv_retrieval,12,0.75,1208.75,0,0,1.166791767337903,2.6806538194141467,6.321833655778274,114324480,55745280.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,evaluation,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.5153844583304211,3.114607993171376,5.473765784163337,113633280,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,evaluation,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.6003987083289152,2.71235084724564,6.109837218719882,113633280,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,evaluation,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.500319930833939,2.715942597334409,6.11228805222514,113633280,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,evaluation,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,134.5625,0,0,9.286479205084712,3.911862604172105,5.749493783876868,113633280,6200640.0,0,0.1709555692456585,0.0394338456214076,2.0,0.3985284213423568,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,evaluation,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,198.5625,0,0,9.14713692717002,3.687681013752202,5.829541718349032,113633280,9149760.0,0,0.1315335799299646,0.0295473630598903,2.0,0.4086328769509892,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_025955_570493_uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_probe_last4_beta0_seed911_p24_t16,overnight_probe_last4_beta0,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.0,16,64,0.25,evaluation,uckv2_fixed_256,kv_retrieval,12,0.3333333333333333,262.5625,0,0,10.109540638834003,4.167168107742327,5.417562553787266,113633280,12098880.0,0,0.5965985949563523,0.0974925685228304,2.0,0.3497891918047886,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,calibration,full,kv_retrieval,12,0.9166666666666666,1210.4166666666667,0,0,1.284016545250779,2.811441909582451,6.081003845251346,115061760,55822080.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,calibration,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.5613739130882701,3.033008517411266,5.5869003488631614,114370560,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,calibration,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.6007677881668011,2.7522637950848243,6.011345481262563,114370560,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,calibration,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.5247615627449704,2.7328952117532026,6.03313506314815,114370560,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,calibration,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,7.663797982507579,8.257350232660732,5.104428520170886,114370560,5898240.0,0,0.4082650972729122,0.0783358385333846,16.0,0.3334286901915163,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,calibration,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,10.070764003420967,8.754215826251311,5.111262617827488,114370560,8847360.0,0,0.3113408329663798,0.0778694392610394,16.0,0.2727837933308423,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,calibration,uckv2_fixed_256,kv_retrieval,12,0.4166666666666667,256.0,0,0,10.163543274417558,10.07729844074735,4.900752511034601,114370560,11796480.0,0,0.9236657960912756,0.1111859417859609,16.0,0.2559443392013787,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,evaluation,full,kv_retrieval,12,0.75,1208.75,0,0,1.582346923581402,2.745935187667783,6.199251104618536,114324480,55745280.0,0,,,,,
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,evaluation,h2o_hh_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,0.4813724338334093,3.0070931526691616,5.614321321974496,113633280,5898240.0,0,,,16.0,,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,evaluation,h2o_hh_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,0.5985766804951709,2.741947222251232,6.079764522801611,113633280,8847360.0,0,,,16.0,,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,evaluation,h2o_hh_256,kv_retrieval,12,0.3333333333333333,256.0,0,0,0.5522102220808544,2.756714506998833,5.973730732964806,113633280,11796480.0,0,,,16.0,,256.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,evaluation,uckv2_fixed_128,kv_retrieval,12,0.3333333333333333,128.0,0,0,10.389995260496413,9.31802281941782,4.97784736539236,113633280,5898240.0,0,0.4711191415214368,0.0846828530003847,16.0,0.3689957182442204,128.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,evaluation,uckv2_fixed_192,kv_retrieval,12,0.3333333333333333,192.0,0,0,8.53583387483377,9.585540586917585,5.172950936004195,113633280,8847360.0,0,0.353812024416887,0.073887263675749,16.0,0.3672826603450698,192.0
outputs/overnight/20260711_233504_uckv2_local_overnight/experiments/20260712_032854_924301_uckv2_ablate_overnight_evict1_all_seed911_p24_t16_HuggingFaceTB__SmolLM2-135M-Instruct,uckv2_ablate_overnight_evict1_all_seed911_p24_t16,overnight_evict1_all,HuggingFaceTB/SmolLM2-135M-Instruct,24,16,1.0,0.5,1,64,0.25,evaluation,uckv2_fixed_256,kv_retrieval,12,0.5,256.0,0,0,9.971736555414584,8.742463670168945,4.990408673622459,113633280,11796480.0,0,0.6266648260328415,0.0985854011822612,16.0,0.322188965809487,256.0
